"Car","Class","Driver","Lap","Lap Time","Session Time","Flag","Location","S01","S02","S03","S04","S05","S06","S07","S08","SPS"
"63","GTD","Gunnar Jeannette","165","55.067","2:34:21.081","Green","Track","0.469","0.836","10.356","11.139","14.248","5.650","9.582","2.787","147.679"
"15","GTD","Mario Farnbacher","165","55.456","2:34:26.318","Green","Track","0.476","0.852","10.484","11.258","14.327","5.638","9.593","2.828","145.507"
"14","GTD","Kyle Marcelli","164","53.784","2:34:28.057","Green","Track","0.471","0.837","10.088","10.743","13.962","5.528","9.372","2.783","147.052"
"25","GTLM","Alexander Sims","169","55.081","2:34:32.869","Green","Track","0.489","0.910","10.611","10.956","14.207","5.640","9.474","2.794","141.639"
"4","GTLM","Oliver Gavin","171","53.321","2:34:32.984","Green","Track","0.461","0.817","10.061","10.853","13.596","5.496","9.304","2.733","150.242"
"67","GTLM","Ryan Briscoe","171","52.479","2:34:41.177","Green","Track","0.461","0.822","9.837","10.570","13.555","5.409","9.111","2.714","150.242"
"911","GTLM","Nick Tandy","171","52.196","2:34:41.726","Green","Track","0.464","0.826","9.838","10.325","13.340","5.432","9.230","2.741","149.270"
"48","GTD","Madison Snow","166","54.243","2:34:46.304","Green","Track","0.478","0.853","10.305","10.784","13.873","5.612","9.523","2.815","144.898"
"66","GTLM","Joey Hand","172","53.040","2:34:53.906","Green","Track","0.458","0.819","9.867","10.540","13.884","5.554","9.201","2.717","151.226"
"33","GTD","Jeroen Bleekemolen","165","56.236","2:34:55.171","Green","Track","0.480","0.855","10.632","11.273","14.147","6.137","9.875","2.837","144.295"
"44","GTD","Andy Lally","166","54.924","2:34:58.167","Green","Track","0.475","0.846","10.335","11.053","14.263","5.576","9.552","2.824","145.813"
"3","GTLM","Jan Magnussen","172","53.665","2:35:03.449","Green","Track","0.462","0.822","10.124","10.639","14.046","5.545","9.294","2.733","149.916"
"58","GTD","Patrick Long","165","58.809","2:35:05.421","Green","Track","0.488","0.870","11.296","11.799","14.864","6.285","10.309","2.898","141.929"
"912","GTLM","Earl Bamber","172","52.290","2:35:09.851","Green","Track","0.464","0.827","9.974","10.402","13.484","5.299","9.109","2.731","149.270"
"86","GTD","Alvaro Parente","166","55.337","2:35:16.080","Green","Track","0.477","0.849","10.476","11.101","14.200","5.764","9.653","2.817","145.202"
"63","GTD","Gunnar Jeannette","166","55.210","2:35:16.291","Green","Track","0.471","0.837","10.451","11.078","14.098","5.826","9.670","2.779","147.052"
"15","GTD","Mario Farnbacher","166","55.612","2:35:21.930","Green","Track","0.478","0.852","10.498","11.281","14.484","5.669","9.551","2.799","144.898"
"14","GTD","Kyle Marcelli","165","54.175","2:35:22.232","Green","Track","0.470","0.838","10.173","10.744","13.900","5.678","9.581","2.791","147.365"
"4","GTLM","Oliver Gavin","172","53.278","2:35:26.262","Green","Track","0.462","0.823","10.247","10.909","13.571","5.412","9.151","2.703","149.916"
"25","GTLM","Alexander Sims","170","55.215","2:35:28.084","Green","Track","0.511","0.955","10.732","10.901","14.246","5.678","9.448","2.744","135.541"
"67","GTLM","Ryan Briscoe","172","53.004","2:35:34.181","Green","Track","0.459","0.820","9.940","10.562","13.820","5.430","9.242","2.731","150.896"
"911","GTLM","Nick Tandy","172","52.872","2:35:34.598","Green","Track","0.465","0.822","9.936","10.422","13.908","5.426","9.160","2.733","148.949"
"48","GTD","Madison Snow","167","54.395","2:35:40.699","Green","Track","0.477","0.852","10.232","10.864","13.974","5.651","9.526","2.819","145.202"
"66","GTLM","Joey Hand","173","52.339","2:35:46.245","Green","Track","0.459","0.822","9.943","10.531","13.491","5.281","9.096","2.716","150.896"
"33","GTD","Jeroen Bleekemolen","166","56.197","2:35:51.368","Green","Track","0.479","0.852","10.789","11.310","14.278","5.787","9.868","2.834","144.596"
"44","GTD","Andy Lally","167","54.885","2:35:53.052","Green","Track","0.476","0.849","10.418","10.998","14.228","5.615","9.493","2.808","145.507"
"3","GTLM","Jan Magnussen","173","53.048","2:35:56.497","Green","Track","0.462","0.826","10.027","10.727","13.614","5.504","9.174","2.714","149.916"
"912","GTLM","Earl Bamber","173","52.591","2:36:02.442","Green","Track","0.463","0.828","9.976","10.377","13.466","5.532","9.215","2.734","149.593"
"58","GTD","Patrick Long","166","59.111","2:36:04.532","Green","Track","0.487","0.867","11.363","11.968","14.811","6.363","10.336","2.916","142.220"
"63","GTD","Gunnar Jeannette","167","55.351","2:36:11.642","Green","Track","0.470","0.837","10.504","11.314","14.325","5.623","9.490","2.788","147.365"
"86","GTD","Alvaro Parente","167","56.589","2:36:12.669","Green","Track","0.477","0.849","10.655","11.779","14.587","5.742","9.682","2.818","145.202"
"14","GTD","Kyle Marcelli","166","55.056","2:36:17.288","Green","Track","0.471","0.840","10.818","10.953","14.210","5.553","9.429","2.782","147.052"
"15","GTD","Mario Farnbacher","167","56.834","2:36:18.764","Green","Track","0.475","0.847","11.451","11.374","14.549","5.719","9.602","2.817","145.813"
"4","GTLM","Oliver Gavin","173","53.500","2:36:19.762","Green","Track","0.459","0.817","10.274","10.755","13.850","5.458","9.183","2.704","150.896"
"25","GTLM","Alexander Sims","171","55.317","2:36:23.401","Green","Track","0.489","0.911","10.595","10.937","14.351","5.708","9.566","2.760","141.639"
"67","GTLM","Ryan Briscoe","173","52.617","2:36:26.798","Green","Track","0.462","0.823","9.861","10.547","13.651","5.434","9.125","2.714","149.916"
"911","GTLM","Nick Tandy","173","52.716","2:36:27.314","Green","Track","0.465","0.827","9.947","10.577","13.364","5.568","9.232","2.736","148.949"
"48","GTD","Madison Snow","168","54.434","2:36:35.133","Green","Track","0.479","0.853","10.314","10.868","13.928","5.623","9.542","2.827","144.596"
"66","GTLM","Joey Hand","174","52.512","2:36:38.757","Green","Track","0.460","0.821","9.940","10.600","13.538","5.347","9.095","2.711","150.568"
"33","GTD","Jeroen Bleekemolen","167","56.402","2:36:47.770","Green","Track","0.479","0.852","10.819","11.405","14.395","5.777","9.837","2.838","144.596"
"44","GTD","Andy Lally","168","55.133","2:36:48.185","Green","Track","0.474","0.846","10.388","11.053","14.107","5.616","9.783","2.866","146.121"
"3","GTLM","Jan Magnussen","174","52.920","2:36:49.417","Green","Track","0.461","0.823","10.099","10.686","13.532","5.439","9.169","2.711","150.242"
"912","GTLM","Earl Bamber","174","52.128","2:36:54.570","Green","Track","0.464","0.829","10.078","10.368","13.297","5.355","9.036","2.701","149.270"
"58","GTD","Patrick Long","167","58.884","2:37:03.416","Green","Track","0.491","0.873","11.321","11.980","14.864","6.080","10.341","2.934","141.062"
"63","GTD","Gunnar Jeannette","168","54.695","2:37:06.337","Green","Track","0.473","0.845","10.310","10.982","14.084","5.585","9.612","2.804","146.430"
"86","GTD","Alvaro Parente","168","55.846","2:37:08.515","Green","Track","0.476","0.848","10.588","11.442","14.261","5.751","9.656","2.824","145.507"
"14","GTD","Kyle Marcelli","167","53.763","2:37:11.051","Green","Track","0.471","0.841","10.171","10.762","13.917","5.438","9.381","2.782","147.052"
"4","GTLM","Oliver Gavin","174","53.916","2:37:13.678","Green","Track","0.458","0.818","10.181","11.094","14.154","5.394","9.122","2.695","151.226"
"15","GTD","Mario Farnbacher","168","56.518","2:37:15.282","Green","Track","0.477","0.851","10.550","11.360","15.071","5.756","9.626","2.827","145.202"
"25","GTLM","Alexander Sims","172","55.213","2:37:18.614","Green","Track","0.471","0.879","10.748","10.933","14.146","5.764","9.497","2.775","147.052"
"67","GTLM","Ryan Briscoe","174","52.625","2:37:19.423","Green","Track","0.460","0.819","9.974","10.591","13.521","5.400","9.145","2.715","150.568"
"911","GTLM","Nick Tandy","174","52.579","2:37:19.893","Green","Track","0.461","0.828","10.036","10.501","13.364","5.457","9.203","2.729","150.242"
"48","GTD","Madison Snow","169","54.387","2:37:29.520","Green","Track","0.480","0.856","10.362","10.819","13.923","5.614","9.509","2.824","144.295"
"66","GTLM","Joey Hand","175","52.684","2:37:31.441","Green","Track","0.460","0.820","9.906","10.602","13.594","5.401","9.177","2.724","150.568"
"33","GTD","Jeroen Bleekemolen","168","56.151","2:37:43.921","Green","Track","0.478","0.856","10.762","11.354","14.273","5.800","9.804","2.824","144.898"
"3","GTLM","Jan Magnussen","175","54.534","2:37:43.951","Green","Track","0.459","0.821","10.159","10.896","14.262","5.706","9.483","2.748","150.896"
"44","GTD","Andy Lally","169","56.607","2:37:44.792","Green","Track","0.482","0.855","10.610","11.362","14.469","6.048","9.926","2.855","143.696"
"912","GTLM","Earl Bamber","175","52.318","2:37:46.888","Green","Track","0.460","0.820","9.962","10.356","13.389","5.449","9.165","2.717","150.568"
"63","GTD","Gunnar Jeannette","169","55.958","2:38:02.295","Green","Track","0.476","0.847","10.379","11.147","14.872","5.715","9.701","2.821","145.507"
"58","GTD","Patrick Long","168","1:00.715","2:38:04.131","Green","Track","0.493","0.876","11.753","12.001","15.893","6.255","10.468","2.976","140.490"
"86","GTD","Alvaro Parente","169","55.957","2:38:04.472","Green","Track","0.477","0.849","10.642","11.311","14.355","5.694","9.794","2.835","145.202"
"14","GTD","Kyle Marcelli","168","54.102","2:38:05.153","Green","Track","0.470","0.838","10.273","10.831","14.004","5.478","9.431","2.777","147.365"
"4","GTLM","Oliver Gavin","175","53.397","2:38:07.075","Green","Track","0.457","0.817","10.100","10.896","13.790","5.388","9.233","2.716","151.557"
"15","GTD","Mario Farnbacher","169","55.854","2:38:11.136","Green","Track","0.477","0.852","10.561","11.349","14.429","5.739","9.616","2.831","145.202"
"911","GTLM","Nick Tandy","175","54.670","2:38:14.563","Green","Track","0.464","0.823","9.984","11.669","14.427","5.380","9.182","2.741","149.270"
"67","GTLM","Ryan Briscoe","175","56.930","2:38:16.353","Green","Track","0.459","0.821","10.184","11.802","15.495","5.670","9.705","2.794","150.896"
"25","GTLM","Alexander Sims","173","58.626","2:38:17.240","Green","Track","0.494","0.922","10.715","12.470","15.726","5.842","9.670","2.787","140.205"
"48","GTD","Madison Snow","170","54.679","2:38:24.199","Green","Track","0.480","0.857","10.366","10.906","13.990","5.681","9.576","2.823","144.295"
"66","GTLM","Joey Hand","176","53.217","2:38:24.658","Green","Track","0.462","0.825","10.066","10.626","13.746","5.461","9.294","2.737","149.916"
"3","GTLM","Jan Magnussen","176","53.269","2:38:37.220","Green","Track","0.466","0.828","10.175","10.639","13.584","5.465","9.361","2.751","148.630"
"33","GTD","Jeroen Bleekemolen","169","56.414","2:38:40.335","Green","Track","0.478","0.856","11.071","11.374","14.275","5.811","9.728","2.821","144.898"
"912","GTLM","Earl Bamber","176","53.761","2:38:40.649","Green","Track","0.461","0.825","10.049","10.374","14.117","5.826","9.375","2.734","150.242"
"44","GTD","Andy Lally","170","56.832","2:38:41.624","Green","Track","0.480","0.854","10.634","11.380","14.469","6.144","10.020","2.851","144.295"
"63","GTD","Gunnar Jeannette","170","55.697","2:38:57.992","Green","Track","0.479","0.853","10.390","11.157","14.541","5.743","9.710","2.824","144.596"
"86","GTD","Alvaro Parente","170","56.181","2:39:00.653","Green","Track","0.480","0.854","10.768","11.363","14.472","5.797","9.633","2.814","144.295"
"14","GTD","Kyle Marcelli","169","55.838","2:39:00.991","Green","Track","0.472","0.839","11.045","11.107","14.170","5.683","9.727","2.795","146.740"
"4","GTLM","Oliver Gavin","176","53.980","2:39:01.055","Green","Track","0.461","0.822","10.288","11.131","13.701","5.543","9.309","2.725","150.242"
"58","GTD","Patrick Long","169","1:01.867","2:39:05.998","Green","Track","0.548","1.023","12.156","12.497","15.389","6.363","10.866","3.025","126.389"
"15","GTD","Mario Farnbacher","170","55.871","2:39:07.007","Green","Track","0.479","0.856","10.573","11.240","14.552","5.716","9.634","2.821","144.596"
"911","GTLM","Nick Tandy","176","52.789","2:39:07.352","Green","Track","0.467","0.825","10.014","10.564","13.429","5.406","9.316","2.768","148.311"
"67","GTLM","Ryan Briscoe","176","53.652","2:39:10.005","Green","Track","0.471","0.838","10.301","10.781","13.709","5.447","9.360","2.745","147.052"
"25","GTLM","Alexander Sims","174","55.852","2:39:13.092","Green","Track","0.499","0.929","10.779","11.113","14.403","5.785","9.596","2.748","138.800"
"66","GTLM","Joey Hand","177","53.876","2:39:18.534","Green","Track","0.463","0.824","10.134","10.927","13.843","5.539","9.395","2.751","149.593"
"48","GTD","Madison Snow","171","55.308","2:39:19.507","Green","Track","0.479","0.855","10.330","11.379","14.166","5.735","9.550","2.814","144.596"
"3","GTLM","Jan Magnussen","177","53.386","2:39:30.606","Green","Track","0.465","0.829","10.158","10.722","13.671","5.466","9.334","2.741","148.949"
"912","GTLM","Earl Bamber","177","53.202","2:39:33.851","Green","Track","0.463","0.827","10.554","10.672","13.432","5.402","9.120","2.732","149.593"
"33","GTD","Jeroen Bleekemolen","170","56.372","2:39:36.707","Green","Track","0.476","0.846","10.796","11.722","14.086","5.812","9.803","2.831","145.507"
"44","GTD","Andy Lally","171","55.578","2:39:37.202","Green","Track","0.479","0.852","10.668","11.202","14.234","5.676","9.649","2.818","144.596"
"63","GTD","Gunnar Jeannette","171","56.053","2:39:54.045","Green","Track","0.478","0.852","10.436","11.285","14.744","5.685","9.751","2.822","144.898"
"4","GTLM","Oliver Gavin","177","54.473","2:39:55.528","Green","Track","0.461","0.820","10.585","11.267","13.787","5.489","9.337","2.727","150.242"
"14","GTD","Kyle Marcelli","170","56.084","2:39:57.075","Green","Track","0.472","0.845","10.884","11.324","14.396","5.684","9.678","2.801","146.740"
"86","GTD","Alvaro Parente","171","57.003","2:39:57.656","Green","Track","0.476","0.848","10.683","11.368","14.768","6.167","9.845","2.848","145.507"
"911","GTLM","Nick Tandy","177","52.890","2:40:00.242","Green","Track","0.470","0.831","10.274","10.540","13.183","5.541","9.299","2.752","147.365"
"15","GTD","Mario Farnbacher","171","56.749","2:40:03.756","Green","Track","0.477","0.851","11.191","11.343","14.601","5.801","9.670","2.815","145.202"
"67","GTLM","Ryan Briscoe","177","53.872","2:40:03.877","Green","Track","0.464","0.827","10.035","10.810","13.839","5.553","9.596","2.748","149.270"
"58","GTD","Patrick Long","170","1:01.265","2:40:07.263","Green","Track","0.503","0.894","12.432","12.224","15.542","6.269","10.467","2.934","137.697"
"25","GTLM","Alexander Sims","175","56.019","2:40:09.111","Green","Track","0.469","0.873","10.570","11.118","14.659","5.813","9.688","2.829","147.679"
"66","GTLM","Joey Hand","178","53.993","2:40:12.527","Green","Track","0.465","0.830","10.141","10.803","13.985","5.544","9.466","2.759","148.949"
"48","GTD","Madison Snow","172","55.191","2:40:14.698","Finish","Track","0.478","0.851","10.454","11.014","14.059","5.749","9.750","2.836","144.898"
"3","GTLM","Jan Magnussen","178","53.352","2:40:23.958","Finish","Track","0.464","0.828","10.198","10.662","13.549","5.402","9.341","2.908","149.270"
"912","GTLM","Earl Bamber","178","52.277","2:40:26.128","Finish","Track","0.464","0.826","9.980","10.432","13.489","5.329","9.040","2.717","149.270"
"44","GTD","Andy Lally","172","56.110","2:40:33.312","Finish","Track","0.475","0.846","10.509","11.386","14.632","5.707","9.707","2.848","145.813"
"33","GTD","Jeroen Bleekemolen","171","57.621","2:40:34.328","Finish","Track","0.478","0.851","10.763","11.528","15.260","5.932","9.955","2.854","144.898"
"4","GTLM","Oliver Gavin","178","54.963","2:40:50.491","Finish","Track","0.462","0.824","10.337","11.187","14.044","5.820","9.524","2.765","149.916"
"63","GTD","Gunnar Jeannette","172","57.164","2:40:51.209","Finish","Track","0.478","0.854","10.575","11.386","14.860","6.229","9.946","2.836","144.898"
"14","GTD","Kyle Marcelli","171","54.776","2:40:51.851","Finish","Track","0.473","0.843","10.216","10.886","14.224","5.640","9.676","2.818","146.430"
"911","GTLM","Nick Tandy","178","53.234","2:40:53.476","Finish","Track","0.462","0.828","10.077","10.610","13.607","5.556","9.316","2.778","149.916"
"86","GTD","Alvaro Parente","172","57.017","2:40:54.673","Finish","Track","0.479","0.852","10.788","11.437","14.531","6.141","9.865","2.924","144.596"
"67","GTLM","Ryan Briscoe","178","53.713","2:40:57.590","Finish","Track","0.464","0.826","10.203","10.825","13.556","5.559","9.490","2.790","149.270"
"15","GTD","Mario Farnbacher","172","57.188","2:41:00.944","Finish","Track","0.475","0.853","11.090","11.551","14.677","5.772","9.753","3.017","145.813"
